college_code,college_name,branch_id,branch_name,students_count,verified_students_count,logged_in_students_count
6229,T.S.M. JAIN COLLEGE OF TECHNOLOGY,84,B.E Civil Engineering,73,73,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,60,60,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,28,28,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,4,4,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,19,19,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,15,15,0
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,145,B.E. Petrochemical Engineering,5,5,0
1107,J N N INSTITUTE OF ENGINEERING,61,B.E. Computer Science and Engineering,215,215,0
1107,J N N INSTITUTE OF ENGINEERING,79,B.E Biomedical Engineering,92,92,0
1107,J N N INSTITUTE OF ENGINEERING,81,B.E Electronics and Communication Engineering,97,97,0
1107,J N N INSTITUTE OF ENGINEERING,83,B.E Mechanical Engineering,6,6,0
1107,J N N INSTITUTE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,105,105,1
1107,J N N INSTITUTE OF ENGINEERING,87,B.E Robotics and Automation Engineering,37,37,0
1107,J N N INSTITUTE OF ENGINEERING,88,B.E Agriculture Engineering,49,49,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,1023,AGRICULTURAL ENGINEERING (FULL TIME),14,14,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,1093,BIOMEDICAL ENGINEERING,4,4,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,7005,B.Tech. Food Technology,28,28,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,79,B.E Biomedical Engineering,42,42,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,22,22,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,84,84,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,88,B.E Agriculture Engineering,46,46,0
7243,HINDUSTAN SCHOOL OF ARCHITECTURE,75,B.Arch Architecture,102,1,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,99,99,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,82,82,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,168,168,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,121,121,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,122,122,0
8120,M.A.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,35,35,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,22,22,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,62,B.E. Mechanical Engineering,4,4,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,36,B.E. Electronics and Communication Engineering,1,1,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,42,42,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,28,28,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,91,82,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,84,B.E Civil Engineering,30,30,1
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,158,158,0
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,53,53,1
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,79,B.E Biomedical Engineering,127,127,0
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,156,156,1
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,79,79,8
1103,GRT INSTITUTE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,8,8,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,543,543,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,335,335,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,37,B.Tech. Information Technology,359,359,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,498,498,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,83,B.E Mechanical Engineering,337,337,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,84,B.E Civil Engineering,128,128,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,61,61,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,108,B.E Instrumentation and Control Engineering,108,108,0
1113,R.M.K.Engineering College,61,B.E. Computer Science and Engineering,558,558,0
1113,R.M.K.Engineering College,65,B.E. Electrical and Electronics Engineering,240,240,0
1113,R.M.K.Engineering College,37,B.Tech. Information Technology,178,178,0
1113,R.M.K.Engineering College,7006,B.Tech. Computer Science and Business Systems,119,119,0
1113,R.M.K.Engineering College,81,B.E Electronics and Communication Engineering,555,555,0
1113,R.M.K.Engineering College,83,B.E Mechanical Engineering,219,219,0
1113,R.M.K.Engineering College,84,B.E Civil Engineering,102,102,0
1113,R.M.K.Engineering College,86,B.Tech. Artificial Intelligence and Data Science,121,121,0
1113,R.M.K.Engineering College,91,B.E Electronics and Instrumenataion Engineering,97,97,0
1139,INTERNATIONAL MARITIME ACADEMY,53,B.E. Marine Engineering,10,0,0
2102,APOLLO ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,106,106,1
2102,APOLLO ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,7,7,0
2102,APOLLO ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,66,66,0
2102,APOLLO ENGINEERING COLLEGE,83,B.E Mechanical Engineering,29,29,0
2102,APOLLO ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,39,39,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,566,564,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,186,185,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,185,185,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,67,B.E. Mechanical Engineering (Sandwich),1,1,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,7006,B.Tech. Computer Science and Business Systems,119,119,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,79,B.E Biomedical Engineering,161,161,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,360,0,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,413,252,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,99,99,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,85,B.E Computer Science and Business Systems,4,4,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,157,0,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,98,B.E Mechatronics Engineering,191,0,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,63,63,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,37,37,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,46,46,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,54,54,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,46,46,0
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,26,26,0
2111,MADHA ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,118,118,0
2111,MADHA ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,34,34,0
2111,MADHA ENGINEERING COLLEGE,37,B.Tech. Information Technology,72,72,0
2111,MADHA ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,60,60,0
2111,MADHA ENGINEERING COLLEGE,83,B.E Mechanical Engineering,73,73,0
2111,MADHA ENGINEERING COLLEGE,84,B.E Civil Engineering,33,33,0
2111,MADHA ENGINEERING COLLEGE,99,B.Tech. Biotechnology,59,59,0
2111,MADHA ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,46,46,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,1031,ELECTRICAL ENGINEERING (INSTRUMENTS AND CONTROL) (FULL TIME),1,1,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,342,342,10
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,211,211,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,351,351,15
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,1010,CIVIL ENGINEERING (FULL TIME),1,1,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,1046,INFORMATION TECHNOLOGY (FULL TIME),2,2,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,1093,BIOMEDICAL ENGINEERING,139,139,1
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,1141,MEDICAL ELECTRONICS,119,119,1
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,97,B.E Medical Electronics Engineering,19,19,1
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,79,B.E Biomedical Engineering,152,152,2
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,479,479,51
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,195,195,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,90,90,2
2101,ALPHA COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,65,65,0
2101,ALPHA COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,12,12,0
2101,ALPHA COLLEGE OF ENGINEERING,1093,BIOMEDICAL ENGINEERING,1,1,0
2101,ALPHA COLLEGE OF ENGINEERING,79,B.E Biomedical Engineering,72,69,0
2101,ALPHA COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,22,22,0
2101,ALPHA COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,14,14,0
2113,P.B. COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,44,44,0
2113,P.B. COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,4,4,1
2113,P.B. COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,15,15,0
2113,P.B. COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,13,13,0
2113,P.B. COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,5,5,0
2113,P.B. COLLEGE OF ENGINEERING,84,B.E Civil Engineering,3,3,0
2113,P.B. COLLEGE OF ENGINEERING,93,B.E Automobile Engineering,4,4,0
2113,P.B. COLLEGE OF ENGINEERING,100,B.E Aeronautical Engineering,46,46,0
2108,KINGS ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,348,0,0
2108,KINGS ENGINEERING COLLEGE,37,B.Tech. Information Technology,262,0,0
2108,KINGS ENGINEERING COLLEGE,79,B.E Biomedical Engineering,155,1,0
2108,KINGS ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,232,0,0
2108,KINGS ENGINEERING COLLEGE,83,B.E Mechanical Engineering,124,2,0
2108,KINGS ENGINEERING COLLEGE,86,B.Tech. Artificial Intelligence and Data Science,60,0,0
2108,KINGS ENGINEERING COLLEGE,87,B.E Robotics and Automation Engineering,74,0,0
2118,RAJALAKSHMI SCHOOL OF ARCHITECTURE,75,B.Arch Architecture,108,108,0
1112,R.M.D. Engineering College,61,B.E. Computer Science and Engineering,536,536,0
1112,R.M.D. Engineering College,65,B.E. Electrical and Electronics Engineering,91,91,0
1112,R.M.D. Engineering College,37,B.Tech. Information Technology,177,177,0
1112,R.M.D. Engineering College,1056,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,58,58,0
1112,R.M.D. Engineering College,7006,B.Tech. Computer Science and Business Systems,111,111,0
1112,R.M.D. Engineering College,81,B.E Electronics and Communication Engineering,543,543,0
1112,R.M.D. Engineering College,91,B.E Electronics and Instrumenataion Engineering,28,28,0
1128,TJS Engineering College,61,B.E. Computer Science and Engineering,175,173,0
1128,TJS Engineering College,65,B.E. Electrical and Electronics Engineering,39,39,0
1128,TJS Engineering College,81,B.E Electronics and Communication Engineering,58,58,0
1128,TJS Engineering College,83,B.E Mechanical Engineering,64,63,0
1128,TJS Engineering College,84,B.E Civil Engineering,11,11,0
2109,LOYOLA INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,159,159,0
2109,LOYOLA INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,74,74,0
2109,LOYOLA INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,169,169,0
2109,LOYOLA INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,216,216,0
2109,LOYOLA INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,158,158,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,166,166,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,40,40,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,149,149,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,86,86,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,86,86,0
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,84,B.E Civil Engineering,30,30,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,60,B.Tech. Chemical Engineering,126,126,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,949,949,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,358,358,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,37,B.Tech. Information Technology,371,371,101
2116,RAJALAKSHMI ENGINEERING COLLEGE,1093,BIOMEDICAL ENGINEERING,187,187,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,7005,B.Tech. Food Technology,162,162,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,7006,B.Tech. Computer Science and Business Systems,169,169,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,79,B.E Biomedical Engineering,114,114,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,736,736,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,83,B.E Mechanical Engineering,543,543,5
2116,RAJALAKSHMI ENGINEERING COLLEGE,84,B.E Civil Engineering,145,145,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,87,B.E Robotics and Automation Engineering,98,98,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,90,B.Tech. Artificial Intelligence and Machine Learning,195,195,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,93,B.E Automobile Engineering,75,75,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,98,B.E Mechatronics Engineering,189,189,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,99,B.Tech. Biotechnology,434,434,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,153,153,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,107,B.E Computer Science and Design,66,66,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,712,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,367,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,454,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,53,B.E. Marine Engineering,61,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,619,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,414,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,84,B.E Civil Engineering,137,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,112,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,89,B.E Chemical Engineering,305,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,93,B.E Automobile Engineering,146,0,0
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,99,B.Tech. Biotechnology,181,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,295,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,52,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,145,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,79,B.E Biomedical Engineering,122,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,154,0,0
3109,JERUSALEM COLLEGE OF ENGINEERING,91,B.E Electronics and Instrumenataion Engineering,2,0,0
1118,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,61,B.E. Computer Science and Engineering,10,0,0
1118,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,65,B.E. Electrical and Electronics Engineering,14,0,0
1118,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,81,B.E Electronics and Communication Engineering,2,0,0
1118,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,83,B.E Mechanical Engineering,18,0,0
2131,PAPNI SCHOOL OF ARCHITECTURE,75,B.Arch Architecture,20,20,0
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,184,184,0
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,172,172,0
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,188,188,0
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,178,178,0
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,368,368,0
3103,CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,56,B.E. Manufacturing Engineering,296,296,113
3103,CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,1073,PLASTIC TECHNOLOGY (FULL TIME),58,58,27
3103,CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,1,1,0
3103,CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,154,B.Tech. Plastics Technology,192,192,31
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,61,B.E. Computer Science and Engineering,295,295,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,54,54,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,37,B.Tech. Information Technology,141,141,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,81,B.E Electronics and Communication Engineering,120,120,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,83,B.E Mechanical Engineering,87,87,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,105,105,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,88,B.E Agriculture Engineering,26,26,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,99,B.Tech. Biotechnology,85,85,0
3101,ANAND INSTITUTE OF HIGHER TECHNOLOGY,138,B.Tech. Bio Technology,2,2,0
2120,SKR Engineering College ,61,B.E. Computer Science and Engineering,56,56,0
2120,SKR Engineering College ,37,B.Tech. Information Technology,14,14,0
2120,SKR Engineering College ,1093,BIOMEDICAL ENGINEERING,7,7,0
2120,SKR Engineering College ,79,B.E Biomedical Engineering,40,40,0
2120,SKR Engineering College ,81,B.E Electronics and Communication Engineering,25,25,0
2106,Jeppiaar Institute of technology,61,B.E. Computer Science and Engineering,180,180,0
2106,Jeppiaar Institute of technology,65,B.E. Electrical and Electronics Engineering,20,20,0
2106,Jeppiaar Institute of technology,37,B.Tech. Information Technology,155,155,0
2106,Jeppiaar Institute of technology,81,B.E Electronics and Communication Engineering,172,172,0
2106,Jeppiaar Institute of technology,83,B.E Mechanical Engineering,94,94,0
2106,Jeppiaar Institute of technology,86,B.Tech. Artificial Intelligence and Data Science,55,55,0
2122,Saveetha Engineering college (Autonomous),61,B.E. Computer Science and Engineering,558,558,0
2122,Saveetha Engineering college (Autonomous),36,B.E. Electronics and Communication Engineering,273,273,0
2122,Saveetha Engineering college (Autonomous),65,B.E. Electrical and Electronics Engineering,152,152,0
2122,Saveetha Engineering college (Autonomous),37,B.Tech. Information Technology,189,189,0
2122,Saveetha Engineering college (Autonomous),1141,MEDICAL ELECTRONICS,43,43,0
2122,Saveetha Engineering college (Autonomous),79,B.E Biomedical Engineering,100,100,0
2122,Saveetha Engineering college (Autonomous),81,B.E Electronics and Communication Engineering,616,616,0
